Nº documento;Fe.contabilización;Hora de entrada
3200002797;21/03/2014;14:09:11
3200002797;21/03/2014;14:09:11
3200012525;26/10/2015;14:09:15
3200012525;26/10/2015;14:09:15
3200013140;11/11/2015;14:09:18
3200000472;21/01/2014;14:09:18
3200000472;21/01/2014;14:09:18
3200000472;21/01/2014;14:09:18
3200000473;21/01/2014;14:09:34
3200000547;23/01/2014;14:09:39
3200000547;23/01/2014;14:09:39
3200000547;23/01/2014;14:09:39
3200005006;12/05/2014;14:09:42
3200005006;12/05/2014;14:09:42
3200005006;12/05/2014;14:09:42
3200005006;12/05/2014;14:09:42
3200005006;12/05/2014;14:09:42
3200005006;12/05/2014;14:09:42
3200005006;12/05/2014;14:09:42
3200005006;12/05/2014;14:09:42
3200009301;12/08/2015;14:09:50
3200009301;12/08/2015;14:09:50
3200009301;12/08/2015;14:09:50
3200009301;12/08/2015;14:09:50
3200009301;12/08/2015;14:09:50
3200010415;08/09/2015;14:09:52
3200010415;08/09/2015;14:09:52
3200006047;22/05/2014;14:09:56
3200006316;23/05/2014;14:09:57
3200000474;21/01/2014;14:09:59
3200000474;21/01/2014;14:09:59
3200000474;21/01/2014;14:09:59
3200000474;21/01/2014;14:09:59
3200000474;21/01/2014;14:09:59
3200000474;21/01/2014;14:09:59
3200003147;26/03/2014;14:10:01
3200000359;20/01/2015;14:10:02
3000062895;31/12/2015;14:10:08
3000062895;31/12/2015;14:10:08
3200000475;21/01/2014;14:10:12
3200000475;21/01/2014;14:10:12
3200000475;21/01/2014;14:10:12
3200000475;21/01/2014;14:10:12
3000048310;16/10/2015;14:10:21
3200001991;05/03/2014;14:10:28
3200001991;05/03/2014;14:10:28
3200001991;05/03/2014;14:10:28
3200001991;05/03/2014;14:10:28
3000046124;03/09/2014;14:10:33
3200002923;24/03/2014;14:10:33
3200010416;08/09/2015;14:10:34
3200010416;08/09/2015;14:10:34
3200012741;30/10/2015;14:10:35
3200012741;30/10/2015;14:10:35
3200012741;30/10/2015;14:10:35
3200012741;30/10/2015;14:10:35
3200012741;30/10/2015;14:10:35
3200012741;30/10/2015;14:10:35
3200012741;30/10/2015;14:10:35
3200012741;30/10/2015;14:10:35
3200004536;21/04/2015;14:10:36
3200004536;21/04/2015;14:10:36
3200002798;21/03/2014;14:10:37
3200002798;21/03/2014;14:10:37
3000062534;02/12/2014;14:10:37
3200010350;07/09/2015;14:10:37
3200012281;26/09/2014;14:10:41
3200012281;26/09/2014;14:10:41
3200012281;26/09/2014;14:10:41
3200013591;19/11/2015;14:10:52
3200013591;19/11/2015;14:10:52
3200013591;19/11/2015;14:10:52
3200013591;19/11/2015;14:10:52
3200013591;19/11/2015;14:10:52
3200008972;04/08/2015;14:10:53
3200008972;04/08/2015;14:10:53
3200014402;07/12/2015;14:10:55
3200014402;07/12/2015;14:10:55
3200014402;07/12/2015;14:10:55
3200005007;12/05/2014;14:10:56
3200010417;08/09/2015;14:10:58
3200010417;08/09/2015;14:10:58
3200000548;23/01/2014;14:11:01
3200000548;23/01/2014;14:11:01
3200008555;24/07/2015;14:11:04
3200008555;24/07/2015;14:11:04
3200006048;22/05/2014;14:11:09
3200010876;18/09/2015;14:11:18
3200000165;09/01/2014;14:11:18
3200002924;24/03/2014;14:11:22
3200010418;08/09/2015;14:11:24
3200010418;08/09/2015;14:11:24
3200001334;10/02/2015;14:11:30
3200001993;05/03/2014;14:11:41
3200001993;05/03/2014;14:11:41
3200001993;05/03/2014;14:11:41
3200001993;05/03/2014;14:11:41
3200010419;08/09/2015;14:11:52
3200010419;08/09/2015;14:11:52
3000062896;31/12/2015;14:11:53
3200011077;23/09/2015;14:11:56
3200011882;14/10/2015;14:12:12
3200011882;14/10/2015;14:12:12
3200011882;14/10/2015;14:12:12
3200011882;14/10/2015;14:12:12
3200011882;14/10/2015;14:12:12
3200011882;14/10/2015;14:12:12
3200011882;14/10/2015;14:12:12
3200011882;14/10/2015;14:12:12
3200011882;14/10/2015;14:12:12
3200011882;14/10/2015;14:12:12
3200011882;14/10/2015;14:12:12
3200011882;14/10/2015;14:12:12
3200011882;14/10/2015;14:12:12
3200011882;14/10/2015;14:12:12
3200011882;14/10/2015;14:12:12
3200011882;14/10/2015;14:12:12
3200011882;14/10/2015;14:12:12
3000059933;21/12/2015;14:12:17
3000059933;21/12/2015;14:12:17
3200009477;23/07/2014;14:12:18
3200009477;23/07/2014;14:12:18
3200009477;23/07/2014;14:12:18
3200009477;23/07/2014;14:12:18
3200006049;22/05/2014;14:12:24
3200010421;08/09/2015;14:12:24
3200010421;08/09/2015;14:12:24
3200000550;23/01/2014;14:12:34
3200013343;21/10/2014;14:12:34
3200013343;21/10/2014;14:12:34
3200013343;21/10/2014;14:12:34
3200013343;21/10/2014;14:12:34
3200013343;21/10/2014;14:12:34
3200013343;21/10/2014;14:12:34
3200013343;21/10/2014;14:12:34
3200013343;21/10/2014;14:12:34
3200013343;21/10/2014;14:12:34
3200013343;21/10/2014;14:12:34
3200013343;21/10/2014;14:12:34
3200013343;21/10/2014;14:12:34
3200013343;21/10/2014;14:12:34
3200013343;21/10/2014;14:12:34
3200013343;21/10/2014;14:12:34
3200013343;21/10/2014;14:12:34
3200013343;21/10/2014;14:12:34
3200013343;21/10/2014;14:12:34
3200013343;21/10/2014;14:12:34
3200000550;23/01/2014;14:12:34
3200000550;23/01/2014;14:12:34
3200000550;23/01/2014;14:12:34
3200000550;23/01/2014;14:12:34
3000020132;13/05/2015;14:12:36
3200009302;12/08/2015;14:12:38
3200009302;12/08/2015;14:12:38
3200009302;12/08/2015;14:12:38
3200009478;23/07/2014;14:12:45
3200009478;23/07/2014;14:12:45
3200009478;23/07/2014;14:12:45
3200009478;23/07/2014;14:12:45
3200009737;31/07/2014;14:12:47
3200007331;09/06/2014;14:12:49
3200001994;05/03/2014;14:12:53
3200010422;08/09/2015;14:12:53
3200010422;08/09/2015;14:12:53
3200001994;05/03/2014;14:12:53
3200010525;18/08/2014;14:12:54
3200010525;18/08/2014;14:12:54
3200010525;18/08/2014;14:12:54
3200010525;18/08/2014;14:12:54
3200010525;18/08/2014;14:12:54
3200010525;18/08/2014;14:12:54
3200010525;18/08/2014;14:12:54
3200010525;18/08/2014;14:12:54
3200010525;18/08/2014;14:12:54
3200010525;18/08/2014;14:12:54
3200010525;18/08/2014;14:12:54
3200010525;18/08/2014;14:12:54
3200010525;18/08/2014;14:12:54
3200013399;16/11/2015;14:13:04
3200000694;28/01/2015;14:13:05
3200009479;23/07/2014;14:13:08
3200009479;23/07/2014;14:13:08
3200009479;23/07/2014;14:13:08
3200009479;23/07/2014;14:13:08
3200006340;05/06/2015;14:13:12
3200000434;21/01/2015;14:13:23
3200000434;21/01/2015;14:13:23
3200000434;21/01/2015;14:13:23
3200000434;21/01/2015;14:13:23
3200000434;21/01/2015;14:13:23
3200000434;21/01/2015;14:13:23
3200000434;21/01/2015;14:13:23
3200000434;21/01/2015;14:13:23
3200000434;21/01/2015;14:13:23
3200000434;21/01/2015;14:13:23
3200000434;21/01/2015;14:13:23
3200000434;21/01/2015;14:13:23
3200003149;26/03/2014;14:13:25
3200006050;22/05/2014;14:13:27
3200009480;23/07/2014;14:13:27
3200009480;23/07/2014;14:13:27
3200009480;23/07/2014;14:13:27
3200012620;28/10/2015;14:13:28
3200010423;08/09/2015;14:13:30
3200010423;08/09/2015;14:13:30
3200014403;07/12/2015;14:13:41
3200004612;29/04/2014;14:13:43
3200004612;29/04/2014;14:13:43
3200004612;29/04/2014;14:13:43
3200004612;29/04/2014;14:13:43
3200004612;29/04/2014;14:13:43
3200004612;29/04/2014;14:13:43
3200004612;29/04/2014;14:13:43
3200004612;29/04/2014;14:13:43
3200004612;29/04/2014;14:13:43
3200004612;29/04/2014;14:13:43
3200004612;29/04/2014;14:13:43
3200004612;29/04/2014;14:13:43
3200014404;07/12/2015;14:13:43
39003491;31/12/2015;14:13:43
3200008973;04/08/2015;14:13:52
3200008973;04/08/2015;14:13:52
3200008973;04/08/2015;14:13:52
3200000476;21/01/2014;14:13:53
3200000476;21/01/2014;14:13:53
3200000476;21/01/2014;14:13:53
3200000476;21/01/2014;14:13:53
3200000476;21/01/2014;14:13:53
3200007324;26/06/2015;14:13:54
3200007324;26/06/2015;14:13:54
3200007324;26/06/2015;14:13:54
3200007324;26/06/2015;14:13:54
3200007324;26/06/2015;14:13:54
3200001995;05/03/2014;14:13:55
3200009222;11/08/2015;14:14:02
3200014256;04/12/2015;14:14:04
3200014256;04/12/2015;14:14:04
3200014256;04/12/2015;14:14:04
3200009738;31/07/2014;14:14:07
3200013038;15/10/2014;14:14:12
3200013038;15/10/2014;14:14:12
3200010906;27/08/2014;14:14:13
3200010906;27/08/2014;14:14:13
3200009481;23/07/2014;14:14:13
3200009481;23/07/2014;14:14:13
3000046127;03/09/2014;14:14:20
3200007518;01/07/2015;14:14:30
3200007518;01/07/2015;14:14:30
3200007518;01/07/2015;14:14:30
3200007518;01/07/2015;14:14:30
3200007518;01/07/2015;14:14:30
3200006051;22/05/2014;14:14:34
3200008161;24/06/2014;14:14:35
3200005155;06/05/2015;14:14:39
3200005155;06/05/2015;14:14:39
3200003199;20/03/2015;14:14:42
3200011078;23/09/2015;14:14:53
3200011078;23/09/2015;14:14:53
3200009482;23/07/2014;14:14:56
3200009482;23/07/2014;14:14:56
3200009482;23/07/2014;14:14:56
3200009482;23/07/2014;14:14:56
3200009482;23/07/2014;14:14:56
3200009482;23/07/2014;14:14:56
3200009739;31/07/2014;14:14:59
3200009739;31/07/2014;14:14:59
3200001996;05/03/2014;14:15:02
3200007860;09/07/2015;14:15:07
3200000551;23/01/2014;14:15:08
3200010907;27/08/2014;14:15:09
3000029828;06/06/2014;14:15:11
3200007389;10/06/2014;14:15:24
3200007389;10/06/2014;14:15:24
3200007389;10/06/2014;14:15:24
3200007389;10/06/2014;14:15:24
3200007389;10/06/2014;14:15:24
3200007389;10/06/2014;14:15:24
3200007389;10/06/2014;14:15:24
3200007389;10/06/2014;14:15:24
3200007389;10/06/2014;14:15:24
3200007389;10/06/2014;14:15:24
3200003150;26/03/2014;14:15:27
3200009303;12/08/2015;14:15:28
3200009303;12/08/2015;14:15:28
3200009303;12/08/2015;14:15:28
3200009303;12/08/2015;14:15:28
3200009303;12/08/2015;14:15:28
3000046129;03/09/2014;14:15:31
3200006341;05/06/2015;14:15:35
3200010526;18/08/2014;14:15:38
3200010526;18/08/2014;14:15:38
3200008162;24/06/2014;14:15:40
3200007705;07/07/2015;14:15:45
3200009483;23/07/2014;14:15:45
3200002799;21/03/2014;14:15:47
3200002799;21/03/2014;14:15:47
3200014405;07/12/2015;14:15:56
3200014405;07/12/2015;14:15:56
3200011005;22/09/2015;14:16:00
3200011005;22/09/2015;14:16:00
3200000932;04/02/2014;14:16:02
3200011757;12/10/2015;14:16:05
3200011757;12/10/2015;14:16:05
3200011757;12/10/2015;14:16:05
3200011757;12/10/2015;14:16:05
3200011757;12/10/2015;14:16:05
3200011757;12/10/2015;14:16:05
3200011757;12/10/2015;14:16:05
3200001997;05/03/2014;14:16:09
3200000552;23/01/2014;14:16:25
3200000552;23/01/2014;14:16:25
3200000552;23/01/2014;14:16:25
3000019440;15/04/2014;14:16:39
3000019441;15/04/2014;14:16:53
3200003151;26/03/2014;14:16:54
3200003151;26/03/2014;14:16:54
3200003151;26/03/2014;14:16:54
3200010527;18/08/2014;14:16:55
3200010527;18/08/2014;14:16:55
3200010527;18/08/2014;14:16:55
3200010527;18/08/2014;14:16:55
3200010527;18/08/2014;14:16:55
3200010527;18/08/2014;14:16:55
3200010527;18/08/2014;14:16:55
3200010527;18/08/2014;14:16:55
3200010527;18/08/2014;14:16:55
3200010527;18/08/2014;14:16:55
3200010527;18/08/2014;14:16:55
3200010527;18/08/2014;14:16:55
3200010527;18/08/2014;14:16:55
3200010527;18/08/2014;14:16:55
3200010527;18/08/2014;14:16:55
3200010527;18/08/2014;14:16:55
3200013401;16/11/2015;14:16:59
3200013401;16/11/2015;14:16:59
3200013401;16/11/2015;14:16:59
3200013401;16/11/2015;14:16:59
3200013401;16/11/2015;14:16:59
3200013401;16/11/2015;14:16:59
3200013401;16/11/2015;14:16:59
3200013401;16/11/2015;14:16:59
3200013401;16/11/2015;14:16:59
3200013401;16/11/2015;14:16:59
3200013401;16/11/2015;14:16:59
3200013401;16/11/2015;14:16:59
3200013401;16/11/2015;14:16:59
3200013401;16/11/2015;14:16:59
3200013401;16/11/2015;14:16:59
3200013401;16/11/2015;14:16:59
3200013401;16/11/2015;14:16:59
3200013401;16/11/2015;14:16:59
3200013401;16/11/2015;14:16:59
3200013401;16/11/2015;14:16:59
3200013401;16/11/2015;14:16:59
3200013401;16/11/2015;14:16:59
3200014257;04/12/2015;14:17:00
3200014257;04/12/2015;14:17:00
3200014257;04/12/2015;14:17:00
3200014257;04/12/2015;14:17:00
3200014257;04/12/2015;14:17:00
3000017614;28/04/2015;14:17:01
3000015091;10/04/2015;14:17:01
3000019442;15/04/2014;14:17:02
3200002800;21/03/2014;14:17:05
3000043205;14/09/2015;14:17:09
3000019443;15/04/2014;14:17:10
3200004232;14/04/2015;14:17:15
3200004232;14/04/2015;14:17:15
3200004232;14/04/2015;14:17:15
3200004232;14/04/2015;14:17:15
3200004232;14/04/2015;14:17:15
3200004232;14/04/2015;14:17:15
3200004232;14/04/2015;14:17:15
3200004232;14/04/2015;14:17:15
3200004232;14/04/2015;14:17:15
3200004232;14/04/2015;14:17:15
3200004232;14/04/2015;14:17:15
3200004232;14/04/2015;14:17:15
3200004232;14/04/2015;14:17:15
3200004232;14/04/2015;14:17:15
3200004232;14/04/2015;14:17:15
3200004232;14/04/2015;14:17:15
3200004232;14/04/2015;14:17:15
3200004232;14/04/2015;14:17:15
3200004232;14/04/2015;14:17:15
3200004232;14/04/2015;14:17:15
3200004232;14/04/2015;14:17:15
3200004232;14/04/2015;14:17:15
3200004232;14/04/2015;14:17:15
3200004232;14/04/2015;14:17:15
3200004232;14/04/2015;14:17:15
3200004232;14/04/2015;14:17:15
3200004232;14/04/2015;14:17:15
3200004232;14/04/2015;14:17:15
3200001998;05/03/2014;14:17:19
3200001998;05/03/2014;14:17:19
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3200008672;07/07/2014;14:17:33
3000046130;03/09/2014;14:17:40
3000034421;23/07/2015;14:17:40
3000034421;23/07/2015;14:17:40
3000034421;23/07/2015;14:17:40
3000034421;23/07/2015;14:17:40
3000034421;23/07/2015;14:17:40
3000034421;23/07/2015;14:17:40
3000034421;23/07/2015;14:17:40
3000034421;23/07/2015;14:17:40
3000034421;23/07/2015;14:17:40
3000034421;23/07/2015;14:17:40
3000034421;23/07/2015;14:17:40
3000034421;23/07/2015;14:17:40
3000034421;23/07/2015;14:17:40
3000034421;23/07/2015;14:17:40
3000034421;23/07/2015;14:17:40
3000034421;23/07/2015;14:17:40
3000034421;23/07/2015;14:17:40
3000034421;23/07/2015;14:17:40
3000034421;23/07/2015;14:17:40
3000034421;23/07/2015;14:17:40
3000034421;23/07/2015;14:17:40
3000034421;23/07/2015;14:17:40
3000034421;23/07/2015;14:17:40
3000021789;21/05/2015;14:17:42
3200005650;20/05/2015;14:17:43
3200005650;20/05/2015;14:17:43
3200005650;20/05/2015;14:17:43
3200005650;20/05/2015;14:17:43
3200005650;20/05/2015;14:17:43
3200003456;26/03/2015;14:17:44
3200006053;22/05/2014;14:17:44
3200011069;01/09/2014;14:17:44
3200011069;01/09/2014;14:17:44
3200011069;01/09/2014;14:17:44
3200011069;01/09/2014;14:17:44
3200013848;25/11/2015;14:17:45
3200013848;25/11/2015;14:17:45
3200013848;25/11/2015;14:17:45
3200013848;25/11/2015;14:17:45
3000058710;14/11/2014;14:17:46
3000058710;14/11/2014;14:17:46
3000019444;15/04/2014;14:17:49
3200013143;11/11/2015;14:17:49
3000019445;15/04/2014;14:17:58
3000062537;02/12/2014;14:18:00
3200000553;23/01/2014;14:18:02
3200000553;23/01/2014;14:18:02
3200000553;23/01/2014;14:18:02
3200006566;27/05/2014;14:18:02
3200006566;27/05/2014;14:18:02
3000019446;15/04/2014;14:18:05
3200009304;12/08/2015;14:18:07
3000019447;15/04/2014;14:18:13
3200010351;07/09/2015;14:18:14
3200010351;07/09/2015;14:18:14
3200003152;26/03/2014;14:18:15
3200003152;26/03/2014;14:18:15
3200003152;26/03/2014;14:18:15
3000010474;16/03/2015;14:18:16
3000010474;16/03/2015;14:18:16
3000029831;06/06/2014;14:18:18
3000019448;15/04/2014;14:18:22
3200002801;21/03/2014;14:18:29
3200002801;21/03/2014;14:18:29
3200009684;30/07/2014;14:18:31
3200009684;30/07/2014;14:18:31
3200009684;30/07/2014;14:18:31
3200009684;30/07/2014;14:18:31
3200009684;30/07/2014;14:18:31
3200009684;30/07/2014;14:18:31
3200009684;30/07/2014;14:18:31
3200009684;30/07/2014;14:18:31
3200009684;30/07/2014;14:18:31
3000019449;15/04/2014;14:18:32
3200009223;11/08/2015;14:18:33
3000019450;15/04/2014;14:18:41
3000016717;03/03/2014;14:18:43
3200009484;23/07/2014;14:18:44
3200009484;23/07/2014;14:18:44
3200009484;23/07/2014;14:18:44
3200009484;23/07/2014;14:18:44
3000019451;15/04/2014;14:18:50
3200013344;21/10/2014;14:18:58
3200013344;21/10/2014;14:18:58
3200013344;21/10/2014;14:18:58
3200013344;21/10/2014;14:18:58
3200013344;21/10/2014;14:18:58
3200013344;21/10/2014;14:18:58
3200013344;21/10/2014;14:18:58
3200013344;21/10/2014;14:18:58
3200013344;21/10/2014;14:18:58
3000019452;15/04/2014;14:18:59
3000046131;03/09/2014;14:19:03
3000062538;02/12/2014;14:19:03
3000006308;23/02/2015;14:19:03
3200005651;20/05/2015;14:19:05
3200005651;20/05/2015;14:19:05
3200005651;20/05/2015;14:19:05
3200005651;20/05/2015;14:19:05
3200005651;20/05/2015;14:19:05
3200005651;20/05/2015;14:19:05
3200005651;20/05/2015;14:19:05
3200005651;20/05/2015;14:19:05
3200005651;20/05/2015;14:19:05
3200005651;20/05/2015;14:19:05
3200005651;20/05/2015;14:19:05
3000019453;15/04/2014;14:19:10
3200004233;14/04/2015;14:19:10
3200004233;14/04/2015;14:19:10
3200004233;14/04/2015;14:19:10
3200004233;14/04/2015;14:19:10
3200004233;14/04/2015;14:19:10
3200004233;14/04/2015;14:19:10
3200004233;14/04/2015;14:19:10
3200004233;14/04/2015;14:19:10
3200004233;14/04/2015;14:19:10
3200004233;14/04/2015;14:19:10
3200004233;14/04/2015;14:19:10
3200004233;14/04/2015;14:19:10
3200004233;14/04/2015;14:19:10
3200004233;14/04/2015;14:19:10
3200004233;14/04/2015;14:19:10
3200004233;14/04/2015;14:19:10
3200004233;14/04/2015;14:19:10
3200004233;14/04/2015;14:19:10
3000016718;03/03/2014;14:19:13
3000019455;15/04/2014;14:19:19
3200003153;26/03/2014;14:19:25
3000019456;15/04/2014;14:19:27
3200015037;17/12/2015;14:19:28
3200015037;17/12/2015;14:19:28
3200015037;17/12/2015;14:19:28
3200015037;17/12/2015;14:19:28
3200015037;17/12/2015;14:19:28
3200009485;23/07/2014;14:19:31
3200009485;23/07/2014;14:19:31
3200009485;23/07/2014;14:19:31
3200009485;23/07/2014;14:19:31
3200009485;23/07/2014;14:19:31
3200009485;23/07/2014;14:19:31
3200009485;23/07/2014;14:19:31
3000019457;15/04/2014;14:19:35
3200015814;18/12/2014;14:19:36
3200015814;18/12/2014;14:19:36
3200015814;18/12/2014;14:19:36
3200015814;18/12/2014;14:19:36
3200015086;03/12/2014;14:19:37
3200005008;12/05/2014;14:19:38
3200005008;12/05/2014;14:19:38
3200005008;12/05/2014;14:19:38
3200005008;12/05/2014;14:19:38
3200005008;12/05/2014;14:19:38
3200005008;12/05/2014;14:19:38
3200005008;12/05/2014;14:19:38
3200005008;12/05/2014;14:19:38
3200005008;12/05/2014;14:19:38
3200005008;12/05/2014;14:19:38
3200005008;12/05/2014;14:19:38
3200005008;12/05/2014;14:19:38
3200005008;12/05/2014;14:19:38
3200005008;12/05/2014;14:19:38
3200005008;12/05/2014;14:19:38
3200005008;12/05/2014;14:19:38
3200005008;12/05/2014;14:19:38
3200005008;12/05/2014;14:19:38
3200005008;12/05/2014;14:19:38
3200005008;12/05/2014;14:19:38
3200005008;12/05/2014;14:19:38
3200005008;12/05/2014;14:19:38
3200005008;12/05/2014;14:19:38
3000044720;22/09/2015;14:19:42
3200014258;04/12/2015;14:19:43
3200014258;04/12/2015;14:19:43
3000029833;06/06/2014;14:19:52
3000017843;29/04/2015;14:19:55
3200000287;16/01/2014;14:19:57
3200000287;16/01/2014;14:19:57
3200000287;16/01/2014;14:19:57
3200000287;16/01/2014;14:19:57
3200000287;16/01/2014;14:19:57
3200000287;16/01/2014;14:19:57
3200000287;16/01/2014;14:19:57
3200000287;16/01/2014;14:19:57
3200000287;16/01/2014;14:19:57
3200000287;16/01/2014;14:19:57
3200000287;16/01/2014;14:19:57
3200000287;16/01/2014;14:19:57
3200006791;15/06/2015;14:20:04
3200001999;05/03/2014;14:20:07
3200001999;05/03/2014;14:20:07
3200001999;05/03/2014;14:20:07
3200001999;05/03/2014;14:20:07
3200014259;04/12/2015;14:20:08
3200014259;04/12/2015;14:20:08
3000046132;03/09/2014;14:20:14
3000057935;10/11/2014;14:20:20
3200014260;04/12/2015;14:20:24
3200014260;04/12/2015;14:20:24
3200014260;04/12/2015;14:20:24
3200014260;04/12/2015;14:20:24
3200009838;25/08/2015;14:20:26
3200002000;05/03/2014;14:20:29
3200002000;05/03/2014;14:20:29
3200002000;05/03/2014;14:20:29
3200002000;05/03/2014;14:20:29
3200002000;05/03/2014;14:20:29
3200002000;05/03/2014;14:20:29
3200002000;05/03/2014;14:20:29
3200002000;05/03/2014;14:20:29
3200002000;05/03/2014;14:20:29
3200002000;05/03/2014;14:20:29
3200002000;05/03/2014;14:20:29
3200002000;05/03/2014;14:20:29
3200002000;05/03/2014;14:20:29
3200002000;05/03/2014;14:20:29
3200002000;05/03/2014;14:20:29
3200002000;05/03/2014;14:20:29
3200002000;05/03/2014;14:20:29
3200002000;05/03/2014;14:20:29
3200002000;05/03/2014;14:20:29
3200002000;05/03/2014;14:20:29
3000019458;15/04/2014;14:20:31
3200014261;04/12/2015;14:20:34
3200014261;04/12/2015;14:20:34
3200000439;21/01/2015;14:20:42
3200000439;21/01/2015;14:20:42
3200000439;21/01/2015;14:20:42
3200000439;21/01/2015;14:20:42
3200000439;21/01/2015;14:20:42
3200000439;21/01/2015;14:20:42
3200000439;21/01/2015;14:20:42
3200000439;21/01/2015;14:20:42
3200000439;21/01/2015;14:20:42
3200000439;21/01/2015;14:20:42
3200000439;21/01/2015;14:20:42
3200000439;21/01/2015;14:20:42
3200002802;21/03/2014;14:20:50
3200002802;21/03/2014;14:20:50
3000006310;23/02/2015;14:20:56
3200014262;04/12/2015;14:20:57
3200014262;04/12/2015;14:20:57
3200008673;07/07/2014;14:20:57
3200002926;24/03/2014;14:20:59
3200005652;20/05/2015;14:20:59
3200005652;20/05/2015;14:20:59
3200005652;20/05/2015;14:20:59
3200005652;20/05/2015;14:20:59
3200005652;20/05/2015;14:20:59
3200005652;20/05/2015;14:20:59
3200005652;20/05/2015;14:20:59
3200005652;20/05/2015;14:20:59
3200005652;20/05/2015;14:20:59
3200005652;20/05/2015;14:20:59
3200005652;20/05/2015;14:20:59
3200005652;20/05/2015;14:20:59
3200005652;20/05/2015;14:20:59
3200005652;20/05/2015;14:20:59
3200005652;20/05/2015;14:20:59
3200005652;20/05/2015;14:20:59
3200005652;20/05/2015;14:20:59
3200005652;20/05/2015;14:20:59
3200005652;20/05/2015;14:20:59
3200005652;20/05/2015;14:20:59
3200011071;01/09/2014;14:21:00
3200011071;01/09/2014;14:21:00
3200003154;26/03/2014;14:21:01
3200013770;24/11/2015;14:21:07
3200013770;24/11/2015;14:21:07
3200013770;24/11/2015;14:21:07
3200013770;24/11/2015;14:21:07
3200013770;24/11/2015;14:21:07
3200013770;24/11/2015;14:21:07
3200013770;24/11/2015;14:21:07
3200013770;24/11/2015;14:21:07
3000036863;04/08/2015;14:21:09
3000036863;04/08/2015;14:21:09
3000036863;04/08/2015;14:21:09
3000019397;07/05/2015;14:21:10
3200005009;12/05/2014;14:21:20
3200005009;12/05/2014;14:21:20
3200005009;12/05/2014;14:21:20
3200005009;12/05/2014;14:21:20
3200005009;12/05/2014;14:21:20
3200005009;12/05/2014;14:21:20
3200005009;12/05/2014;14:21:20
3200005009;12/05/2014;14:21:20
3200005009;12/05/2014;14:21:20
3200009305;12/08/2015;14:21:21
3200014263;04/12/2015;14:21:22
3200014263;04/12/2015;14:21:22
3000057938;10/11/2014;14:21:22
3200002410;13/03/2014;14:21:23
3200002410;13/03/2014;14:21:23
3200002410;13/03/2014;14:21:23
3200002410;13/03/2014;14:21:23
3200002410;13/03/2014;14:21:23
3200002410;13/03/2014;14:21:23
3200002410;13/03/2014;14:21:23
3200002410;13/03/2014;14:21:23
3200002410;13/03/2014;14:21:23
3200002410;13/03/2014;14:21:23
3200002410;13/03/2014;14:21:23
3200002410;13/03/2014;14:21:23
3200002410;13/03/2014;14:21:23
3200008974;04/08/2015;14:21:25
3200008974;04/08/2015;14:21:25
3200009486;23/07/2014;14:21:31
3000041182;31/08/2015;14:21:34
3200010352;07/09/2015;14:21:35
3000019460;15/04/2014;14:21:36
3200000587;24/01/2014;14:21:36
3200015087;03/12/2014;14:21:37
3200006567;27/05/2014;14:21:38
3200006567;27/05/2014;14:21:38
3200006910;02/06/2014;14:21:42
3200006910;02/06/2014;14:21:42
3200006910;02/06/2014;14:21:42
3200006910;02/06/2014;14:21:42
3200006910;02/06/2014;14:21:42
3200006910;02/06/2014;14:21:42
3200006910;02/06/2014;14:21:42
3200006910;02/06/2014;14:21:42
3200006910;02/06/2014;14:21:42
3200006910;02/06/2014;14:21:42
3200006910;02/06/2014;14:21:42
3200006910;02/06/2014;14:21:42
3200006910;02/06/2014;14:21:42
3200006910;02/06/2014;14:21:42
3200006910;02/06/2014;14:21:42
3200006910;02/06/2014;14:21:42
3200006910;02/06/2014;14:21:42
3200014264;04/12/2015;14:21:44
3200014264;04/12/2015;14:21:44
3000019461;15/04/2014;14:21:47
3200003200;20/03/2015;14:21:48
3200013715;28/10/2014;14:21:49
3200002411;13/03/2014;14:21:50
3200002411;13/03/2014;14:21:50
